id,x,y,title,url,htrc86,htrc6
uc2.ark+=13960=t1jh3gq30,477.450583,257.8224566,Vocational education / by John M. Gillette.,http://hdl.handle.net/2027/uc2.ark/13960/t1jh3gq30,false,false
uc2.ark+=13960=t1jh3kn4t,483.70608,253.402154166667,"Extemporaneous speaking,",http://hdl.handle.net/2027/uc2.ark/13960/t1jh3kn4t,false,false
uc2.ark+=13960=t1jh3mp36,446.96484,195.85075,"The psychology of childhood, by Frederick Tracy.",http://hdl.handle.net/2027/uc2.ark/13960/t1jh3mp36,false,false
uc2.ark+=13960=t1kh0fd9m,188.503134916667,185.224738979167,"A syllabus of household management, by Mary Louise Furst ...",http://hdl.handle.net/2027/uc2.ark/13960/t1kh0fd9m,false,false
uc2.ark+=13960=t1kh0gv10,106.848795883636,268.1780130396364,Rest days : a study in early law and morality / by Hutton Webster.,http://hdl.handle.net/2027/uc2.ark/13960/t1kh0gv10,false,false
uc2.ark+=13960=t1kh0h092,477.450583,257.8224566,"Alumni directory, the University of Chicago, 1913 / compiled by the Alumni Council.",http://hdl.handle.net/2027/uc2.ark/13960/t1kh0h092,false,false
uc2.ark+=13960=t1kh0h35g,448.88177,197.0796,"Bases of religious belief, historic and ideal; an outline of religious study,",http://hdl.handle.net/2027/uc2.ark/13960/t1kh0h35g,false,false
uc2.ark+=13960=t1kh0hd9f,484.02557,299.074627,Chinese religion through Hindu eyes;,http://hdl.handle.net/2027/uc2.ark/13960/t1kh0hd9f,false,false
uc2.ark+=13960=t1kh0mb4c,486.58148,315.04975,"The meaning of the war for Germany and Great Britain; an attempt at synthesis, by w. Sanday.",http://hdl.handle.net/2027/uc2.ark/13960/t1kh0mb4c,false,false
uc2.ark+=13960=t1kh0vp0t,418.690085833333,197.591626666667,Illustrations of the gross morbid anatomy of the brain in the insane.,http://hdl.handle.net/2027/uc2.ark/13960/t1kh0vp0t,false,false
uc2.ark+=13960=t1mg7h93t,485.942506666667,271.2205626666667,"The service of the state. Four lectures on the political teaching of T. H. Green,",http://hdl.handle.net/2027/uc2.ark/13960/t1mg7h93t,false,false
uc2.ark+=13960=t1ng4js1q,457.025465,287.74280025,Agnosticism / by Robert Flint.,http://hdl.handle.net/2027/uc2.ark/13960/t1ng4js1q,false,false
uc2.ark+=13960=t1ng4sj8v,498.739580310697,230.809637325052,"Publications of the members of the university, 1902-1916, comp. on the twenty-fifth anniversary of the foundation of the university by a Committee of the faculty, Julius Stieglitz, chairman ... Gordon J. Laing, secretary and editor.",http://hdl.handle.net/2027/uc2.ark/13960/t1ng4sj8v,false,false
uc2.ark+=13960=t1rf5z79b,107.72035,243.5039945,"The elements of logic, theoretical and practical, by James H. Hyslop.",http://hdl.handle.net/2027/uc2.ark/13960/t1rf5z79b,false,false
uc2.ark+=13960=t1sf2p02p,446.96484,195.85075,"Conscious motherhood; or, The earliest unfolding of the child in the cradle, nursery, and kindergarten. Pt. I. By Emma Marwedel. Supplemented by part II. Extracts from Prof. W. Preyer's psycho-physiological investigations of his own child, called The soul of the child.",http://hdl.handle.net/2027/uc2.ark/13960/t1sf2p02p,false,false
uc2.ark+=13960=t1sf2p52x,441.85303,179.87563,Manual of psychometry : the dawn of a new civilization / by Joseph Rodes Buchanan.,http://hdl.handle.net/2027/uc2.ark/13960/t1sf2p52x,false,false
uc2.ark+=13960=t1tf03p7k,475.137111359259,265.0346456774074,"First principles, by Herbert Spencer.",http://hdl.handle.net/2027/uc2.ark/13960/t1tf03p7k,false,false
uc2.ark+=13960=t1vd6qc4s,484.714353662229,311.440002125641,"The art of inventing characters, by Georges Polti. (Translated by Lucile Ray)",http://hdl.handle.net/2027/uc2.ark/13960/t1vd6qc4s,false,false
uc2.ark+=13960=t1vd6qj5h,498.739580310697,230.809637325052,"A list of periodicals, newspapers, transactions and other serial publications currently received in the principal libraries of Boston and vicinity.",http://hdl.handle.net/2027/uc2.ark/13960/t1vd6qj5h,false,false
uc2.ark+=13960=t1xd0sp7f,135.907227777778,246.658247222222,"International congress of arts and science, ed. by Howard J. Rogers...",http://hdl.handle.net/2027/uc2.ark/13960/t1xd0sp7f,false,false
uc2.ark+=13960=t1xd0ss88,448.88177,197.0796,The logic of religion ...,http://hdl.handle.net/2027/uc2.ark/13960/t1xd0ss88,false,false
uc2.ark+=13960=t21c29632,447.550630598958,200.279621380208,Rational living; some practical inferences from modern psychology.,http://hdl.handle.net/2027/uc2.ark/13960/t21c29632,false,false
uc2.ark+=13960=t23b5xx8r,484.02557,315.04975,"Educating by story-telling; showing the value of story-telling as an educational tool for the use of all workers with children, by Katherine Dunlap Cather ...",http://hdl.handle.net/2027/uc2.ark/13960/t23b5xx8r,false,false
uc2.ark+=13960=t23b5zg7v,486.3146925,298.72205875,"The classification of religions; different methods, their advantages and disadvantages, by Duren J. H. Ward ...",http://hdl.handle.net/2027/uc2.ark/13960/t23b5zg7v,false,false
uc2.ark+=13960=t24b2zf06,498.739580310697,230.809637325052,"A catalogue of British scientific and technical books,",http://hdl.handle.net/2027/uc2.ark/13960/t24b2zf06,false,false
uc2.ark+=13960=t24b30n91,477.450583,257.8224566,"European schools; or, What I saw in the schools of Germany, France, Austria, and Switzerland.",http://hdl.handle.net/2027/uc2.ark/13960/t24b30n91,false,false
uc2.ark+=13960=t25b00g51,291.373798333333,292.3159203333333,Some factors influencing the quantitative determination of gliadin / by J.E. Greaves.,http://hdl.handle.net/2027/uc2.ark/13960/t25b00g51,false,false
uc2.ark+=13960=t25b09h0s,494.753929699248,309.2454132781955,"Philosophy of English literature, a course of lectures delivered in the Lowell Institute, by John Bascom.",http://hdl.handle.net/2027/uc2.ark/13960/t25b09h0s,false,false
uc2.ark+=13960=t28913m6h,477.450583,257.8224566,"The psychology of special abilities and disabilities, by Augusta F. Bronner ...",http://hdl.handle.net/2027/uc2.ark/13960/t28913m6h,false,false
uc2.ark+=13960=t28914s3q,476.251321666667,268.76285,The principles of English versification / Paull Franklin Baum.,http://hdl.handle.net/2027/uc2.ark/13960/t28914s3q,false,false
uc2.ark+=13960=t29889z82,446.96484,195.85075,"A study of the mental, pedagogical and physical development of the pupils of the Junior division of the University high school, Eugene, Oregon,",http://hdl.handle.net/2027/uc2.ark/13960/t29889z82,false,false
uc2.ark+=13960=t2d797f8g,106.848795883636,268.1780130396364,Folk and hero tales.,http://hdl.handle.net/2027/uc2.ark/13960/t2d797f8g,false,false
uc2.ark+=13960=t2f76ct5s,107.72035,243.5039945,"A new logic,",http://hdl.handle.net/2027/uc2.ark/13960/t2f76ct5s,false,false
uc2.ark+=13960=t2f76kd7v,497.994320972222,233.92820613888898,The cotton control board / by Hubert D. Henderson.,http://hdl.handle.net/2027/uc2.ark/13960/t2f76kd7v,false,false
uc2.ark+=13960=t2g73b246,460.809376666667,194.348814444444,"Practical psychology for business executives,",http://hdl.handle.net/2027/uc2.ark/13960/t2g73b246,false,false
uc2.ark+=13960=t2h70941d,455.91055,184.79105,"On certain electrical processes in the human body and their relation to emotional reactions, by Frederic Lyman Wells and Alexander Forbes ... From the Psychological laboratory of the McLean hospital, Waverley, Mass.",http://hdl.handle.net/2027/uc2.ark/13960/t2h70941d,false,false
uc2.ark+=13960=t2h709v1t,419.32907,172.1952725,"Childhood and growth : a paper read October 6th, 1905, before the New Haven Mother's Club / by Lafayette B. Mendel ; with an introduction by Horace Fletcher.",http://hdl.handle.net/2027/uc2.ark/13960/t2h709v1t,false,false
uc2.ark+=13960=t2j67n85w,477.450583,257.8224566,"The social mind and education, by George Edgar Vincent.",http://hdl.handle.net/2027/uc2.ark/13960/t2j67n85w,false,false
uc2.ark+=13960=t2k64nw4n,484.02557,315.04975,Principles and practices of teaching. By James Johonnot.,http://hdl.handle.net/2027/uc2.ark/13960/t2k64nw4n,false,false
uc2.ark+=13960=t2n58kx04,448.88177,197.0796,Studies in the philosophy of religion and history / by A. M. Fairbairn.,http://hdl.handle.net/2027/uc2.ark/13960/t2n58kx04,false,false
uc2.ark+=13960=t2p55ft85,440.04399,203.4246325,"The influence of the time interval upon the rate of learning in the white rat,",http://hdl.handle.net/2027/uc2.ark/13960/t2p55ft85,false,false
uc2.ark+=13960=t2p55gv24,419.32907,172.1952725,"Childhood and growth : a paper read October 6th, 1905, before the New Haven Mother's Club / by Lafayette B. Mendel ; with an introduction by Horace Fletcher.",http://hdl.handle.net/2027/uc2.ark/13960/t2p55gv24,false,false
uc2.ark+=13960=t2q52k265,142.044896666667,297.7032606666667,"New paths, verse, prose, pictures, 1917-1918 / edited by C.W. Beaumont and M.T.H. Sadler ; decorated by Anne Estelle Rice.",http://hdl.handle.net/2027/uc2.ark/13960/t2q52k265,false,false
uc2.ark+=13960=t2r49hh2v,498.136144887218,227.669159360902,"An introduction to economics, by Graham A. Laing ...",http://hdl.handle.net/2027/uc2.ark/13960/t2r49hh2v,false,false
uc2.ark+=13960=t2r49j30x,477.450583,257.8224566,"Our boys; a study of the 245,000 sixteen, seventeen, and eighteen year old employed boys of the state of New York,",http://hdl.handle.net/2027/uc2.ark/13960/t2r49j30x,false,false
uc2.ark+=13960=t2s46pf9k,460.436632916667,210.008190041667,"Mental conflicts and misconduct, by William Healy ...",http://hdl.handle.net/2027/uc2.ark/13960/t2s46pf9k,false,false
uc2.ark+=13960=t2t43kt8z,487.22046,204.45274,"Principles of advertising; a systematic syllabus of the fundamental principles of advertising, by Daniel Starch.",http://hdl.handle.net/2027/uc2.ark/13960/t2t43kt8z,false,false
uc2.ark+=13960=t2t43w55q,484.02557,315.04975,"Some fundamental veritie in education,",http://hdl.handle.net/2027/uc2.ark/13960/t2t43w55q,false,false
uc2.ark+=13960=t2w37mc2f,485.250277083333,239.577530666667,"The challenge of the future; a study in American foreign policy, by Roland G. Usher.",http://hdl.handle.net/2027/uc2.ark/13960/t2w37mc2f,false,false
uc2.ark+=13960=t2w37nz0h,477.450583,257.8224566,"The psychology of the Negro; an experimental study, by George Oscar Ferguson, jr.",http://hdl.handle.net/2027/uc2.ark/13960/t2w37nz0h,false,false
uc2.ark+=13960=t2z31rz3j,477.450583,257.8224566,"Hegel's educational ideas, by William M. Bryant ...",http://hdl.handle.net/2027/uc2.ark/13960/t2z31rz3j,false,false
uc2.ark+=13960=t3028qw0p,330.990405,248.077115,Habit formation in a strain of albino rats of less than normal brain weight ...,http://hdl.handle.net/2027/uc2.ark/13960/t3028qw0p,false,false
uc2.ark+=13960=t3125r08g,475.137111359259,265.0346456774074,"Essays: moral, political and aesthetic. By Herbert Spencer.",http://hdl.handle.net/2027/uc2.ark/13960/t3125r08g,false,false
uc2.ark+=13960=t3125ss48,431.805116666667,133.179093333333,"Small school libraries,",http://hdl.handle.net/2027/uc2.ark/13960/t3125ss48,false,false
uc2.ark+=13960=t3125t69g,96.6680917777778,238.724157111111,An introduction to the study of labor problems / by Gordon S. Watkins.,http://hdl.handle.net/2027/uc2.ark/13960/t3125t69g,false,false
uc2.ark+=13960=t3125td38,485.797275,318.945997,Ethics and revelation.,http://hdl.handle.net/2027/uc2.ark/13960/t3125td38,false,false
uc2.ark+=13960=t32231r9p,96.6680917777778,238.724157111111,"Strikes in American industry in wartime, April 6 to October 6, 1917 ...",http://hdl.handle.net/2027/uc2.ark/13960/t32231r9p,false,false
uc2.ark+=13960=t3319vx55,485.97496,315.851087,"A survey of English literature, 1780-1830 / by Oliver Elton ...",http://hdl.handle.net/2027/uc2.ark/13960/t3319vx55,false,false
uc2.ark+=13960=t3320119f,448.88177,197.0796,The principles of religious development; a psychological and philosophical study,http://hdl.handle.net/2027/uc2.ark/13960/t3320119f,false,false
uc2.ark+=13960=t3417324x,464.43025,209.777776666667,"Social psychology; an analytical reference syllabus,",http://hdl.handle.net/2027/uc2.ark/13960/t3417324x,false,false
uc2.ark+=13960=t3513xn0b,484.02557,315.04975,Talks to students on the art of study / by Frank Cramer.,http://hdl.handle.net/2027/uc2.ark/13960/t3513xn0b,false,false
uc2.ark+=13960=t3513zp06,482.200714298246,299.4762566754386,"Obstacles to peace, by S.S. McClure.",http://hdl.handle.net/2027/uc2.ark/13960/t3513zp06,false,false
uc2.ark+=13960=t3610zc9p,476.303576671572,265.4805915319546,"Christianity old and new: lectures given at Berkeley, Cal., on the E. T. Earl foundation,",http://hdl.handle.net/2027/uc2.ark/13960/t3610zc9p,false,false
uc2.ark+=13960=t3610zp2b,460.436632916667,210.008190041667,"Cesare Lombroso, a modern man of science, by Hans Kurella, tr. from the German, by M. Eden Paul, M.D.",http://hdl.handle.net/2027/uc2.ark/13960/t3610zp2b,false,false
uc2.ark+=13960=t3707z64n,408.937294829613,174.790910792411,Evolution and disease. By J. Bland Sutton.,http://hdl.handle.net/2027/uc2.ark/13960/t3707z64n,false,false
uc2.ark+=13960=t38050f8p,491.05432,230.25871,"Newspaper writing in high schools, containing an outline for the use of teachers. By L.N. Flint.",http://hdl.handle.net/2027/uc2.ark/13960/t38050f8p,false,false
uc2.ark+=13960=t39021j0r,489.1374,328.567163,"Studies in European philosophy, by James Lindsay.",http://hdl.handle.net/2027/uc2.ark/13960/t39021j0r,false,false
uc2.ark+=13960=t39z9120s,483.56729691312,296.5060026630806,"Cinq-Mars: or, A conspiracy under Louis XIII. By Alfred de Vigny. Tr. by William Hazlitt. With drawings by A. Dawant, etched by Gaujean.",http://hdl.handle.net/2027/uc2.ark/13960/t39z9120s,false,false
uc2.ark+=13960=t3bz6269h,257.50799,309.519899,"Life of Elie Metchnikoff, 1845-1916,",http://hdl.handle.net/2027/uc2.ark/13960/t3bz6269h,false,false
uc2.ark+=13960=t3bz6393c,476.303576671572,265.4805915319546,"The nature of life; a study in metaphysical analysis, by Florence Webster.",http://hdl.handle.net/2027/uc2.ark/13960/t3bz6393c,false,false
uc2.ark+=13960=t3bz68614,448.88177,197.0796,The psychology of religious experience / by Edward Scribner Ames.,http://hdl.handle.net/2027/uc2.ark/13960/t3bz68614,false,false
uc2.ark+=13960=t3bz6bw1x,476.303576671572,265.4805915319546,"Introduction to philosophy,",http://hdl.handle.net/2027/uc2.ark/13960/t3bz6bw1x,false,false
uc2.ark+=13960=t3cz34f28,448.88177,197.0796,"The meaning of God in human experience; a philosophic study of religion,",http://hdl.handle.net/2027/uc2.ark/13960/t3cz34f28,false,false
uc2.ark+=13960=t3cz35g1n,455.91055,184.79105,"Essays, philosophical and psychological,",http://hdl.handle.net/2027/uc2.ark/13960/t3cz35g1n,false,false
uc2.ark+=13960=t3dz05509,452.928644166667,205.886401666667,"How numerals are read; an experimental study of the reading of isolated numerals and numerals in arithmetic problems, by Paul Washington Terry.",http://hdl.handle.net/2027/uc2.ark/13960/t3dz05509,false,false
uc2.ark+=13960=t3dz05t95,447.550630598958,200.279621380208,"Psychology, by Burtis Burr Breese.",http://hdl.handle.net/2027/uc2.ark/13960/t3dz05t95,false,false
uc2.ark+=13960=t3dz0dc6s,476.251321666667,268.76285,"The foundations and nature of verse,",http://hdl.handle.net/2027/uc2.ark/13960/t3dz0dc6s,false,false
uc2.ark+=13960=t3dz0dk50,482.733776212867,300.4435606438842,"Introduction to the study of the history of language, by Herbert A. Strong ... Willem S. Logeman ... and Benjamin Ide Wheeler ...",http://hdl.handle.net/2027/uc2.ark/13960/t3dz0dk50,false,false
uc2.ark+=13960=t3fx74332,461.34186625,217.8165435,"Iroquois religion and its relation to their morals, by Morris Wolf.",http://hdl.handle.net/2027/uc2.ark/13960/t3fx74332,false,false
uc2.ark+=13960=t3gx4b93d,482.200714298246,299.4762566754386,"Japan or Germany; the inside story of the struggle in Siberia, by Frederic Coleman...",http://hdl.handle.net/2027/uc2.ark/13960/t3gx4b93d,false,false
uc2.ark+=13960=t3hx18192,487.85944,318.736317,Education in the United States;,http://hdl.handle.net/2027/uc2.ark/13960/t3hx18192,false,false
uc2.ark+=13960=t3hx1h132,464.43025,209.777776666667,"An introduction to social psychology,",http://hdl.handle.net/2027/uc2.ark/13960/t3hx1h132,false,false
uc2.ark+=13960=t3jw87w9g,331.62677728137,231.247116094722,"History of astronomy, by George Forbes.",http://hdl.handle.net/2027/uc2.ark/13960/t3jw87w9g,false,false
uc2.ark+=13960=t3jw88r6n,485.623015,307.0621885,Studies in historical method.,http://hdl.handle.net/2027/uc2.ark/13960/t3jw88r6n,false,false
uc2.ark+=13960=t3jw88x00,492.32568,330.480629,Beauty & ugliness and other studies in psychological aesthetics by Vernon Lee pseud. and C. Austruther-Thomson.,http://hdl.handle.net/2027/uc2.ark/13960/t3jw88x00,false,false
uc2.ark+=13960=t3jw89p5p,476.303576671572,265.4805915319546,A realistic universe; an introd. to metaphysics.,http://hdl.handle.net/2027/uc2.ark/13960/t3jw89p5p,false,false
uc2.ark+=13960=t3kw5b33p,487.85944,318.736317,The reign of law / by the Duke of Argyll.,http://hdl.handle.net/2027/uc2.ark/13960/t3kw5b33p,false,false
uc2.ark+=13960=t3mw2hs89,455.91055,184.79105,"Studies in development and learning; contributions from the Department of Psychology and Child Study in the Fitchburg Normal School, made by the advanced class of 1907, and ed. by Edwin A. Kirkptrick.",http://hdl.handle.net/2027/uc2.ark/13960/t3mw2hs89,false,false
uc2.ark+=13960=t3mw2r724,331.62677728137,231.247116094722,"Vegetative neurology; the anatomy, physiology, pharmaco-dynamics and pathology of the sympathetic and autonomic nervous systems, by Dr. Heinrich Higier ... authorized translation by Walter Max Kraus ...",http://hdl.handle.net/2027/uc2.ark/13960/t3mw2r724,false,false
uc2.ark+=13960=t3nv9b76q,184.98402,174.9602,"The lighting book; a manual for the layman, setting forth the practical and esthetic sides of good lighting for the home, by F. Laurent Godinez.",http://hdl.handle.net/2027/uc2.ark/13960/t3nv9b76q,false,false
uc2.ark+=13960=t3nv9bc6h,487.85944,318.736317,"Progress of science; its origin, course, promoters, and results. By J. Villin Marmery. With an introduction by Samuel Laing ...",http://hdl.handle.net/2027/uc2.ark/13960/t3nv9bc6h,false,false
uc2.ark+=13960=t3pv6db81,480.19168,306.44776,"Lectures on the study of language,",http://hdl.handle.net/2027/uc2.ark/13960/t3pv6db81,false,false
uc2.ark+=13960=t3pv6f01k,441.85303,179.87563,On double consciousness. Experimental psychological studies. By Alfred Binet. With an introductory essay on experimental psychology in France.,http://hdl.handle.net/2027/uc2.ark/13960/t3pv6f01k,false,false
uc2.ark+=13960=t3pv6j480,484.66455,313.820895,"The family; an historical and social study,",http://hdl.handle.net/2027/uc2.ark/13960/t3pv6j480,false,false
uc2.ark+=13960=t3qv3mf81,476.303576671572,265.4805915319546,Scientific religion;,http://hdl.handle.net/2027/uc2.ark/13960/t3qv3mf81,false,false
uc2.ark+=13960=t3rv0fg6m,355.591053,180.735823,Comparative physiology and psychology. A discussion of the evolution and relations of the mind and body of man and animals. By S. V. Clevenger.,http://hdl.handle.net/2027/uc2.ark/13960/t3rv0fg6m,false,false
uc2.ark+=13960=t3st7gq2v,405.149091,197.9500415,Sight: an exposition of the principles of monocular and binocular vision. By Joseph Le Conte.,http://hdl.handle.net/2027/uc2.ark/13960/t3st7gq2v,false,false
uc2.ark+=13960=t3st7r70x,484.02557,315.04975,"Training for effective study; a practical discussion of effective methods for training school pupils to organize their study procedure,",http://hdl.handle.net/2027/uc2.ark/13960/t3st7r70x,false,false
uc2.ark+=13960=t3st7vj5m,249.52077,321.19403,"Cornell university, a history, by Waterman Thomas Hewett ...",http://hdl.handle.net/2027/uc2.ark/13960/t3st7vj5m,false,false
uc2.ark+=13960=t3tt4ss72,457.025465,287.74280025,Evolution.,http://hdl.handle.net/2027/uc2.ark/13960/t3tt4ss72,false,false
uc2.ark+=13960=t3tt4v12m,486.75574,317.102714,"Truth about the Jews, told by a Gentile, by Walter Hurt; with an introduction by Dr. Raley Husted Bell.",http://hdl.handle.net/2027/uc2.ark/13960/t3tt4v12m,false,false
uc2.ark+=13960=t3ws8pv04,457.844295657895,207.888682907895,Problems of child welfare / by George B. Mangold.,http://hdl.handle.net/2027/uc2.ark/13960/t3ws8pv04,false,false
uc2.ark+=13960=t3ws8qf62,107.72035,243.5039945,"Thought and things; a study of the development and meaning of thought, or genetic logic.",http://hdl.handle.net/2027/uc2.ark/13960/t3ws8qf62,false,false
uc2.ark+=13960=t3zs2pd71,476.303576671572,265.4805915319546,The moral & social significance of the conception of personality / by the late Arthur George Heath.,http://hdl.handle.net/2027/uc2.ark/13960/t3zs2pd71,false,false
uc2.ark+=13960=t3zs2x35x,475.137111359259,265.0346456774074,"Essays--scientific, political and speculative / by Herbert Spencer.",http://hdl.handle.net/2027/uc2.ark/13960/t3zs2x35x,false,false
uc2.ark+=13960=t41r6qd1m,485.942506666667,271.2205626666667,"The evolution of states; an introduction to English politics, by J. M. Robertson.",http://hdl.handle.net/2027/uc2.ark/13960/t41r6qd1m,false,false
uc2.ark+=13960=t41r71p76,477.450583,257.8224566,Methods of teaching in high schools / by Samuel Chester Parker.,http://hdl.handle.net/2027/uc2.ark/13960/t41r71p76,false,false
uc2.ark+=13960=t42r3s848,457.844295657895,207.888682907895,"An introduction to the study of the dependent, defective and delinquent classes / by Charles Richmond Henderson.",http://hdl.handle.net/2027/uc2.ark/13960/t42r3s848,false,false
uc2.ark+=13960=t42r3sz1s,453.662405,263.22405025,"A handy bibliographical guide to the study of the Spanish language and literature, with consideration of the works of Spanish-American writers, for the use of students and teachers of Spanish, comp. and ed. by William Hanssler ...",http://hdl.handle.net/2027/uc2.ark/13960/t42r3sz1s,false,false
uc2.ark+=13960=t43r0st6k,479.90466,269.154567,"The hysteria of Lady Macbeth, by Isador H. Coriat.",http://hdl.handle.net/2027/uc2.ark/13960/t43r0st6k,false,false
uc2.ark+=13960=t47p8wh8b,486.5608155,307.87859045,Lectures on the origin and growth of the conception of God as illustrated by anthropology and history.,http://hdl.handle.net/2027/uc2.ark/13960/t47p8wh8b,false,false
uc2.ark+=13960=t47p8x14j,452.928644166667,205.886401666667,"The executive and his control of men; a study in personal efficiency, by Enoch Burton Gowin.",http://hdl.handle.net/2027/uc2.ark/13960/t47p8x14j,false,false
uc2.ark+=13960=t48p5wf74,331.62677728137,231.247116094722,"Percival Lowell; an afterglow, by Louise Leonard ...",http://hdl.handle.net/2027/uc2.ark/13960/t48p5wf74,false,false
uc2.ark+=13960=t48p62227,457.025465,287.74280025,The principles of pragmatism ; a philosophical interpretation of experience / by H. Heath Bawden.,http://hdl.handle.net/2027/uc2.ark/13960/t48p62227,false,false
uc2.ark+=13960=t49p30t6c,477.450583,257.8224566,The backward child : a study of the psychology and treatment of backwardness ; a practical manual for teachers and students / by Barbara Spofford Morgan ; with an introd. by Elizabeth E. Farrell.,http://hdl.handle.net/2027/uc2.ark/13960/t49p30t6c,false,false
uc2.ark+=13960=t49p31638,498.739580310697,230.809637325052,Modern drama and opera; reading lists on the works of various authors.,http://hdl.handle.net/2027/uc2.ark/13960/t49p31638,false,false
uc2.ark+=13960=t4cn6zs20,485.834151666667,318.776244,Remains in verse and prose of Arthur Henry Hallam. With a preface and memoir.,http://hdl.handle.net/2027/uc2.ark/13960/t4cn6zs20,false,false
uc2.ark+=13960=t4cn70z1j,484.02557,315.04975,"Systematic methodology, designed to rationalize and harmonize teaching processes; by Andrew Thomas Smith...",http://hdl.handle.net/2027/uc2.ark/13960/t4cn70z1j,false,false
uc2.ark+=13960=t4cn71j03,446.96484,195.85075,A comparative study of the play activities of adult savages and civilized children;,http://hdl.handle.net/2027/uc2.ark/13960/t4cn71j03,false,false
uc2.ark+=13960=t4cn71p78,493.29074,223.5,Accident insurance for workingmen [by] Reuben McKitrick. Prepared with the co-operation of the Political Science Department of the University of Wisconsin.,http://hdl.handle.net/2027/uc2.ark/13960/t4cn71p78,false,false
uc2.ark+=13960=t4cn74f2z,476.55243025,246.1836021,The English woman : studies in her psychic evolution / by David Staars ; translated from the French and abridged by J.M.E. Brownlow.,http://hdl.handle.net/2027/uc2.ark/13960/t4cn74f2z,false,false
uc2.ark+=13960=t4dn4208c,485.623015,307.0621885,"World history, by Viscount Bryce.",http://hdl.handle.net/2027/uc2.ark/13960/t4dn4208c,false,false
uc2.ark+=13960=t4dn42k42,477.450583,257.8224566,"The junior high school, by Thomas H. Briggs.",http://hdl.handle.net/2027/uc2.ark/13960/t4dn42k42,false,false
uc2.ark+=13960=t4dn4315s,476.303576671572,265.4805915319546,The essentials of philosophy / by R.W. Sellars.,http://hdl.handle.net/2027/uc2.ark/13960/t4dn4315s,false,false
uc2.ark+=13960=t4dn43c77,477.450583,257.8224566,"Teacher training departments in Minnesota high schools,",http://hdl.handle.net/2027/uc2.ark/13960/t4dn43c77,false,false
uc2.ark+=13960=t4fn11f60,188.503134916667,185.224738979167,The business of home management (The principles of domestic engineering),http://hdl.handle.net/2027/uc2.ark/13960/t4fn11f60,false,false
uc2.ark+=13960=t4fn12s8v,446.96484,195.85075,"A study of the mental life of the child,",http://hdl.handle.net/2027/uc2.ark/13960/t4fn12s8v,false,false
uc2.ark+=13960=t4fn12w9p,490.874116333333,253.82400016666702,"Our Chinese chances through Europe's war, by Paul Myron [pseud.]",http://hdl.handle.net/2027/uc2.ark/13960/t4fn12w9p,false,false
uc2.ark+=13960=t4gm82m1v,457.025465,287.74280025,"Evolution, the master-key; a discussion of the principle of evolution as illustrated in atoms, stars, organic species, mind, society and morals, by C.W. Saleeby.",http://hdl.handle.net/2027/uc2.ark/13960/t4gm82m1v,false,false
uc2.ark+=13960=t4gm84g7s,446.96484,195.85075,"The picture completion test, by Rudolph Pintner and Margaret M. Anderson.",http://hdl.handle.net/2027/uc2.ark/13960/t4gm84g7s,false,false
uc2.ark+=13960=t4gm84j3r,477.450583,257.8224566,The kindergarten; reports of the Committee of nineteen on the theory and practice of the kindergarten: authorized by the International kindergarten union.,http://hdl.handle.net/2027/uc2.ark/13960/t4gm84j3r,false,false
uc2.ark+=13960=t4hm5b06p,448.88177,197.0796,"Philosophy and theology, being the first Edinburgh university,",http://hdl.handle.net/2027/uc2.ark/13960/t4hm5b06p,false,false
uc2.ark+=13960=t4hm5dc9w,486.58148,217.97015,"Sexual ethics: a study of borderland questions, by Robert Michels.",http://hdl.handle.net/2027/uc2.ark/13960/t4hm5dc9w,false,false
uc2.ark+=13960=t4jm25j40,425.8786,177.41791,"Hypnotism; or, Suggestion and psychotherapy; a study of the psychological, psycho-physiological and therapeutic aspects of hypnotism, by August Forel tr. from the 5th German ed., by H.W. Armit.",http://hdl.handle.net/2027/uc2.ark/13960/t4jm25j40,false,false
uc2.ark+=13960=t4jm25m4w,476.303576671572,265.4805915319546,Quests for salvation in new Testament times ...,http://hdl.handle.net/2027/uc2.ark/13960/t4jm25m4w,false,false
uc2.ark+=13960=t4kk96c96,479.014297142857,247.867190857143,"The problem of mathematics in secondary education. A report of the Commission on the reorganization of secondary education, appointed by the National education association.",http://hdl.handle.net/2027/uc2.ark/13960/t4kk96c96,false,false
uc2.ark+=13960=t4kk96p3b,460.436632916667,210.008190041667,"Criminology, by Baron Raffaele Garofalo ... Translated by Robert Wyness Millar ... with an introduction by E. Ray Stevens ...",http://hdl.handle.net/2027/uc2.ark/13960/t4kk96p3b,false,false
uc2.ark+=13960=t4kk9dr3q,108.591821111111,286.1181708888889,"The social criticism of literature, by Gertrude Buck ...",http://hdl.handle.net/2027/uc2.ark/13960/t4kk9dr3q,false,false
uc2.ark+=13960=t4mk6770n,482.753497147051,232.67375897480701,"Sociology,",http://hdl.handle.net/2027/uc2.ark/13960/t4mk6770n,false,false
uc2.ark+=13960=t4mk6844n,491.502169081633,312.5668227244898,"Milton and Jakob Boehme; a study of German mysticism in seventeenth-century England, by Margaret Lewis Bailey.",http://hdl.handle.net/2027/uc2.ark/13960/t4mk6844n,false,false
uc2.ark+=13960=t4nk3981k,386.78114625,174.115361875,"The prevention of disease; a popular treatise, by Kenelm Winslow.",http://hdl.handle.net/2027/uc2.ark/13960/t4nk3981k,false,false
